14,1,Exp01,cvsp_1_20,1_000_CYC,0,0,0,0,0,14731,1049,736,1.060473583,0.692758249,1,0.692246241,0.480644691,161.4746395,164.4019465,57.70615219,20.88224933,18.60107524,120.9243735,116.4506478,-31.9977609,620.596,0.954822401,0.693950412,0.038465263,0.178996932,0.078537612,0.009921403,0.00879858,0.04241418,0.006621454,0.021375569,0.019813466,0.007503756,0.00506659,0.013140686,0.024980279,0.006080368,0.009271981,0.003391455,0.009352707,0.00283926,0.006461567,0.005585225,0.008391425,0.007666349,0.006963618,0.004831298,0.011408866,0.007301544,0.001198283,0.005963017,0.004088042,-0.035783633,5.459573507,197.3946297,0.01085426,0.002334264,0.837112357,0.009321151,0.02191039,0.008360756,0.013399948,0.013738271,0.007967964,0.007967964,0.000216807,0.002979746,0.015676966,1054.09422,733.2849252,1053.348585,732.9044193,1040,733,1.38663582,12563,12563,0.025186895,0.870220948,14140.89237,140.0030428,191.1697133,94.18198653,659.118,0.795705735,-0.054635,25,232.5625,484,56.25,110,16.9944844,95.90495797,9197.760963,1,1,0.093300564,0.306992371,0.945545532,0.630376745,0.219912231,2.646859631,0.284072011,-0.576035128,0.939425551,0.853643172,7.405613495,2.417371085,10.96818575,2.81786939
15,1,Exp01,cvsp_1_21,1_000_CYC,0,0,0,0,0,11185,1074,767,1.122585126,0.781549237,1,0.673146365,0.543319847,151.4431991,153.6391877,48.16637832,17.60027859,15.8113883,100.8813329,94.4768648,-50.73437707,508.622,0.960621806,0.603312193,0.013085995,0.194139693,0.089627152,0.007413592,0.015056095,0.00830206,0.019799252,0.032369711,0.005186806,0.007672123,0.008359997,0.02741002,0.026635414,0.003449425,0.011454297,0.004352999,0.005834785,0.00118491,0.003958547,0.008561549,0.005464549,0.012498778,0.00467676,0.003843174,0.003059832,0.002821072,0.005424045,0.00309164,0.001797829,0.055573008,4.40998416,143.7519561,0.010342409,0.002295827,1.60097349,0.009012846,0.020558272,0.007974655,0.012852209,0.012860743,0.007427319,0.007427319,0.000227045,0.003082745,0.014893032,1078.562894,758.5830355,1080.045597,759.1869468,1035,791,1.602965969,9494,9494,-0.049384268,0.833302627,10192.89064,105.0072172,153.2191373,84.70215711,528.074,0.896929617,-0.186136851,49,10.24,9,237.16,21,15.72895419,91.39546921,8353.131792,1,1,0.067399517,0.448464607,0.934216414,0.749044373,0.284551931,2.932238686,0.247398998,-0.511447977,0.930970695,0.801929678,7.820762594,2.584876366,13.18598324,3.405928232
16,1,Exp01,cvsp_1_22,1_000_CYC,0,0,0,0,0,16007,771,566,1.063666879,0.692847523,1,0.798393935,0.585414861,168.5782549,171.7236151,60.00833275,21.91674107,19.6468827,121.4625497,121.5591027,-20.72869557,586.176,0.96710268,0.688818964,0.010949378,0.183791175,0.079917282,0.002019619,0.009955445,0.041145241,0.008328752,0.027571537,0.007691479,0.007313105,0.009765019,0.020206933,0.02755393,0.004853585,0.010177234,0.004083032,0.002965472,0.004617043,0.002900557,0.008337051,0.009212025,0.007988173,0.005899269,0.002216063,0.002467973,0.004328777,0.003249561,0.003556912,0.000287975,-0.210030334,6.099884615,261.5959612,0.014216716,0.002313125,0.272783902,0.010811921,0.024254324,0.00969775,0.016342598,0.016510207,0.009321762,0.009242252,0.000268806,0.003442655,0.018839176,776.670817,564.8136346,776.8641219,564.6211657,829,546,1.386800751,16943,16943,0.159867124,0.888659068,18534.42623,202.8764382,226.8519554,104.0271589,659.876,0.852413654,-0.080734994,841,190.44,729,163.84,783,18.82232717,71.69935489,5140.797492,1,1,0.079520074,0.410147992,0.935761544,0.723448123,0.271694774,2.859592291,0.13948388,-0.525596558,0.932643982,0.817758985,8.758152348,2.540807841,12.35889712,3.1859888
17,1,Exp01,cvsp_1_23,1_000_CYC,1,0,0,0,0,11136,575,494,1.593688178,0.911582844,1,0.518435754,0.293621495,196.2423465,191.595929,38.58756276,13.68032735,12.36931688,95.56538498,80.67845294,25.68150691,690.36,0.825837072,0.386248483,0.049965137,0.135562516,0.085910825,0.040777195,0.008981636,0.012796958,0.057891477,0.030446744,0.023454744,0.014307971,0.003017526,0.007834276,0.006754141,0.020055495,0.013840287,0.010630287,0.011408089,0.009929061,0.002012377,0.003200066,0.00653961,0.010806772,0.007654713,0.007027484,0.002718429,0.003681934,0.010651015,0.005220903,0.001083908,-0.415271493,4.829695546,107.2322015,0.007349596,0.00151923,4.776302691,0.007281268,0.020155858,0.006571014,0.009629328,0.008509396,0.006185436,0.006185436,0.00016704,0.003021738,0.011077525,598.5002121,501.4332031,602.4907507,504.0578305,539,474,2.432400962,2996,2452,-0.235607433,0.741424014,3528.75477,18.61713694,87.25115985,51.49444574,291.247,0.804139189,-0.222749,1560.25,466.56,992.25,108.16,1244.25,23.9733185,45.29376791,2051.525411,1,1,0.152881235,0.361020275,0.940961393,0.677734576,0.268474256,2.455262072,0.19065887,-0.540828889,0.915418684,0.853573764,5.09352518,2.182992708,11.86895088,3.057297179
18,1,Exp01,cvsp_1_24,1_000_CYC,0,0,0,0,0,6722,841,230,1.562860724,0.921629918,1,0.466837975,0.369755262,152.2150459,145.7737974,27.45906044,10.96488882,10.19803903,64.2102504,59.07008691,45.70867636,477.966,0.882789415,0.40276187,0.053519145,0.135015811,0.086639851,0.055085089,0.021661444,0.021572505,0.039934117,0.037491229,0.028063967,0.014559302,0.014788074,6.92E-05,0.005930508,0.019741835,0.016371009,0.003066977,0.001371584,0.007659215,0.008806774,0.001989675,0.003983365,0.00649252,0.005427197,0.006962647,0.008580801,0.00464128,0.003427355,0.001828029,0.004641484,-0.097221621,2.963765504,50.69045888,0.006536041,0.000839478,2.308554737,0.006296011,0.011693791,0.005688609,0.007540979,0.007481436,0.005316632,0.005316632,0.000148349,0.001303435,0.008186551,831.9492703,223.627009,830.0812258,222.270604,866,264,2.576854951,4296,4296,-0.18438412,0.828413646,4457.707228,28.27686653,100.6633849,56.38325323,282.228,0.93554007,-0.213941702,169,32.11111111,1,160.4444444,13,13.87643886,87.37750903,7634.829084,1,1,0.072522021,0.661112858,0.874335762,0.877037724,0.372472677,2.942791679,0.38644583,-0.391233991,0.872483895,0.743759824,6.832756995,2.451315292,9.860115285,2.638736427
21,1,Exp01,cvsp_1_27,1_000_CYC,0,0,0,0,0,10268,1129,309,1.109130453,0.759507116,1,0.666407061,0.550964292,142.5042858,144.8378404,44.91102315,16.85756366,15.23154621,98.34683523,92.69889447,68.36109681,483.934,0.950696727,0.62320639,0.026255165,0.190223207,0.086502879,0.017649245,0.0094291,0.018511593,0.020204467,0.031542731,0.009477161,0.00820088,0.004425082,0.021591638,0.024968788,0.002408928,0.011502702,0.013196489,0.003230604,0.006799949,0.001990011,0.001983798,0.004891173,0.014405765,0.006009738,0.006814626,0.004740301,0.000926295,0.002659834,0.001268296,0.000566376,-0.112270164,3.992559928,115.1388013,0.009618026,0.001545332,0.717851537,0.008151429,0.018480565,0.007352781,0.011213362,0.01121746,0.006923696,0.006923696,0.000218701,0.002273549,0.012744375,1135.147831,316.2106185,1135.190884,315.4940592,1148,370,1.537281395,8368,8368,-0.354884418,0.960342434,10211.78898,66.73200259,215.9441664,60.21025605,542.042,0.737886337,-0.380392003,900,33.0625,784,272.25,840,17.47319376,98.31983836,9666.790614,1,1,0.078874089,0.504727051,0.892177337,0.776404245,0.295739492,2.816246932,0.364941445,-0.437169949,0.890568601,0.776181763,7.152688828,2.424481658,8.85744245,2.340331298
22,1,Exp01,cvsp_1_28,1_000_CYC,0,0,0,0,0,10028,1034,410,1.114750289,0.761521895,1,0.6646782,0.531559367,141.3385903,149.966663,44.72135955,16.53396987,14.86606875,96.10278956,91.60707879,64.38636051,486.896,0.941419452,0.567721038,0.014699898,0.207667775,0.073469248,0.012548697,0.013355484,0.007975536,0.027803764,0.027331375,0.00583703,0.011357965,0.007166531,0.029283504,0.020914008,0.009352139,0.01330636,0.009479005,0.002410479,0.003063066,0.005104616,0.003956951,0.010069656,0.014087287,0.002120763,0.007233348,0.002712807,0.00498071,0.005612187,0.001611755,0.004409946,-0.219398738,3.84031465,106.8612794,0.008323288,0.002196918,2.02996615,0.007837956,0.015969038,0.007151424,0.01065629,0.010727672,0.006634213,0.006634213,0.000198826,0.002442987,0.01273244,1033.034382,414.8565575,1031.017252,414.6286398,1038,389,1.542878478,7366,7366,-0.107404552,0.908972607,7579.919501,65.43061997,152.1578648,63.42789621,396.788,0.926366094,-0.126462866,625,64,625,72.25,625,11.67261753,99.54618127,9909.442206,1,1,0.050021501,0.705661948,0.91801851,0.892351366,0.378927393,3.171762491,0.351846058,-0.42768011,0.906595485,0.727601998,8.152997502,2.649970007,16.50948102,4.304858347
23,1,Exp01,cvsp_1_29,1_000_CYC,0,0,0,0,0,10297,1063,489,1.169216994,0.814997844,1,0.605065225,0.388971931,151.2311816,159.9624956,43.41658669,16.02893028,14.31782106,91.92238075,87.63302365,-52.83012857,576.768,0.920937304,0.51191061,0.082566221,0.178940206,0.065003755,0.052219186,0.026625258,0.002599695,0.029043889,0.023144456,0.009435751,0.010936322,0.010112923,0.003413721,0.004198443,0.010454205,0.008712645,0.022298219,0.014401466,0.006824833,0.003408199,0.004436086,0.004804973,0.001466241,0.007388042,0.00581735,0.005971902,0.009666411,0.007340952,0.00281318,0.001318055,-0.07375654,3.896706077,88.87918512,0.00750824,0.001034907,1.447616833,0.006919341,0.012353145,0.00622477,0.008631561,0.008765738,0.005856694,0.005856694,0.000160834,0.001417497,0.009637532,1067.66647,477.8330368,1067.532582,479.2744489,1058,478,1.725732781,7661,7661,0.03798473,0.799407574,8151.881377,59.48169603,131.4386125,78.96688448,426.062,0.875042833,-0.036378923,64,33.0625,16,0.25,32,5.77169819,69.27494098,4799.017448,1,1,0.063771256,0.591268233,0.897157009,0.825303931,0.326155904,3.002328594,0.458222223,-0.422062543,0.894083443,0.750192464,8.09106564,2.538001332,10.90712439,2.871761454
24,1,Exp01,cvsp_1_3,1_000_CYC,0,0,0,0,0,11728,778,295,1.255541173,0.857623884,1,0.62409536,0.242938965,171.8864935,173.9482682,41.59326869,15.875636,14.31782106,95.13401744,88.39734388,-25.29277418,778.876,0.893902439,0.493374902,0.059163575,0.173598822,0.081827738,0.035346805,0.037160756,0.022268367,0.034128486,0.023480559,0.004075205,0.019583281,0.019421693,0.002025155,0.013623712,0.009903218,0.005715307,0.014498492,0.007889046,0.007413163,0.008379577,0.011529085,0.003743229,0.00507879,0.003987331,0.002403092,0.009045157,0.009595192,0.011540336,0.001688576,0.002548493,-0.262037875,3.909890627,75.30495775,0.005593929,0.000717638,0.77106515,0.005699386,0.010189669,0.005255229,0.006420955,0.006228983,0.004961496,0.004961496,9.86E-05,0.000968622,0.007101576,788.0838722,294.4974579,788.7787347,294.8316849,839,268,1.944475772,5669,5669,0.098687428,0.952685227,6410.228359,31.136259,163.8643798,49.80799516,396.132,0.833002718,-0.090274116,25,272.25,0,315.0625,0,24.23453115,90.69500366,8225.583689,1,1,0.109237414,0.36292105,0.920350744,0.683609169,0.248684102,2.555191145,0.492191277,-0.504388377,0.906413511,0.833498364,5.570418177,2.274926628,8.749859599,2.275353323
25,1,Exp01,cvsp_1_30,1_000_CYC,0,0,0,0,0,10666,720,361,1.071230658,0.694381648,1,0.687463745,0.533035547,138.2138008,144.7791421,49.49747468,17.47607801,15.55634919,105.5572558,99.45960826,-1.674564929,501.45,0.952151402,0.647887648,0.041677075,0.192867602,0.072505936,0.007276164,0.011998382,0.031385237,0.009006845,0.027271415,0.019242251,0.016884483,0.005515463,0.020796885,0.024783572,0.006401466,0.01218248,0.004458814,0.003651721,0.005565556,0.003375277,0.001932365,0.003106215,0.00742566,0.003385392,0.00717466,0.009177471,0.010403489,0.004856219,0.003959314,0.000915499,-0.373259779,3.549610016,96.5433309,0.007616037,0.001402782,0.610862851,0.006984126,0.013281189,0.006430453,0.009051503,0.00890327,0.006053332,0.006053332,0.000164365,0.00172708,0.010393113,727.5160246,362.4178979,727.0731296,361.9971873,766,369,1.389647548,9261,9261,0.253004064,0.912554688,11141.24365,67.23971913,186.2448606,76.16570977,517.552,0.806145543,0.211517767,0,0.0625,729,52.5625,0,7.254309064,88.25840581,7789.546197,1,1,0.062261418,0.530454149,0.926032632,0.810181776,0.334450531,3.021678955,0.455541192,-0.475022023,0.920781028,0.787411639,7.819114941,2.600086641,13.81234693,3.582433246
28,1,Exp01,cvsp_1_33,1_000_CYC,0,0,0,0,0,11516,746,235,1.172803729,0.802616352,1,0.655211652,0.375367795,158.9839213,168.1903683,46.95742753,16.65671847,14.86606875,103,94.83320823,-89.58180559,620.908,0.904634721,0.518333802,0.042908697,0.196132572,0.074048018,0.030965069,0.00557908,0.008150834,0.032926384,0.031606347,0.005998451,0.013404108,0.00238136,0.018814902,0.011097132,0.013993682,0.015700656,0.017938876,0.009352591,0.005561758,0.000603261,0.004050395,0.009001343,0.00753245,0.002724603,0.009506858,0.008320596,0.003042586,0.002883889,0.004421363,0.000697852,-0.358444636,3.942651444,91.6322723,0.006743085,0.001053583,0.511488665,0.006518397,0.013233248,0.005867041,0.007956953,0.007655947,0.00549211,0.005372275,0.000141186,0.001523376,0.009000141,740.9499746,233.0142563,740.5032998,233.2634595,736,299,1.676458324,6461,6461,-0.005402597,0.936427862,6795.36513,43.26333258,157.0342638,55.0970686,437.132,0.821592065,-0.195197133,36,42.25,4,5.0625,12,6.878408246,90.84845019,8253.440903,1,1,0.083966298,0.567638775,0.881515163,0.829203969,0.339792358,2.831613096,0.458791157,-0.401099178,0.871040879,0.770364314,6.461524484,2.388133722,9.013850788,2.398830715
29,1,Exp01,cvsp_1_34,1_000_CYC,0,0,0,0,0,11229,707,824,1.154915248,0.809291147,1,0.679557008,0.379730322,156.4123729,161.9413474,46.17358552,16.93732265,15.13274595,96.32486414,91.87783655,-23.8950379,609.59,0.938408825,0.543791773,0.017079857,0.201199455,0.083587119,0.008530034,0.005364307,0.004970059,0.035585414,0.029655118,0.005438637,0.006387895,0.003538591,0.021224638,0.022300862,0.01034296,0.012407732,0.006333469,0.002461211,0.006331051,0.001574844,0.015457733,0.011154149,0.015119755,0.002576732,0.005362267,0.003435094,0.003222698,0.002580949,0.003186281,0.000859723,-0.288180074,3.741624163,92.06107716,0.007039284,0.001020666,1.280739368,0.006530385,0.014117989,0.005996193,0.008198511,0.007993705,0.005661322,0.005661322,0.000143585,0.001552622,0.00912742,708.7093123,821.8035661,709.9617954,821.5360228,647,844,1.702395036,8242,8242,-0.150552398,0.902638034,9670.53053,55.76944904,169.1390287,72.79752037,498.278,0.801361206,-0.194767928,0,0.111111111,900,7.111111111,0,2.687419249,106.8983361,11427.25426,1,1,0.114936971,0.368561688,0.913726804,0.686694974,0.268446268,2.560126264,0.253986626,-0.512994723,0.910575618,0.846984027,5.938634479,2.269459993,8.175355253,2.133362857
